id,subtype,text
80b0a4c39da74e3f9dbf8305c8b2da98,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
c97dfd06a41341579cc8959ee2e48147,Moderately differentiated tubular adenocarcinoma,"In the gastric mucosal tissue, tumor tissue that forms irregular glandular cavities of medium to small size or shows small cords and infiltrates is observed. moderately differentiated tubular adenocarcinoma"
8af6749721234df29e8fef3215d0dfd0,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
61886e8543404bbdb8593031d848f797,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
8056cdbabb244461b90d7c2c1be23393,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
0f4db70636c14c249712a6e113f3c8e3,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
17625cc91f11415e91b0d0357967bdbd,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
bad8c41bd8b242698d6226a28899abd3,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
896620cab4e54b179182647fa17aee94,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
4b89d594689643aca85c1f49e44b602d,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
33cff9c0d37e4dcf8dafc86ec06a83a0,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
7f73bfacc2a14ded94d6c3e0c9455c10,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
6ce7d9eca1fd401188776a1e553f1cf1,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
10d3e40eb49248a7bd7328fd4ec9f479,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
747e2e25951946009a0891ea41987bdd,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
afccc66aa25c40509f6b7d40f91f39b5,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
70ad8c44648445b7ac4d350d29e80273,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
ac51d7cb26464704b6f78fbe58ab2483,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
1010ba11b8064785a76a21e025fc54ad,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large, irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
6a638ebee17a436885180019a7cd2acf,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
49dbddbdb0d54edbb6d98aa18b9755d7,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
c22d86097d4e46acbd7c0c99f18a4db9,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
9664514bed35447f88414e401b43110e,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
42638b9b9d914a149b6619899d44f135,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
a148fae206974c3fb9c2c9f0f9956904,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
9afafa8a9660444daf04f702e9065225,"Poorly differentiated adenocarcinoma, non-solid type","Infiltrating tumor tissue is observed in the superficial epithelium, showing small cord-like or irregular ducts. Poorly differentiated adenocarcinoma, non-solid type"
4e4b7760ed574d5a8976623f25857d56,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
b59d3e5d088a4020b4007a36159de5f4,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
a1ed33cd23654f7ea1088dde85543021,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
0e16330f1c4046a484d7603b49ebf2cf,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
68dfd4f680e24b049f346a59c08aaca7,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
e57306f3a0d740988027eb5f1c316ada,Well differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of growth of medium-sized to large-sized, round or irregular glandular ducts is observed. Well differentiated tubular adenocarcinoma"
477402fb5317479d84d9e9b3522fc065,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
9767d089b4d843e5921a0961a623770e,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
4837dbe0f23849fd94e293f4ea4d039c,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large, irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
5da438b7cdc44f56b0d0b5fef6fd6773,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
48e7c987216e4745a693a57cf4f65193,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
299938d4cdc44cbba27b078a6828f66b,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
ca51a07086254baa96b2743fbe39a81b,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
5bcb34e01de542cb9b59c2f5a9776470,Well differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Well differentiated tubular adenocarcinoma."
084efc3cb04b45dbb939da273c8418df,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
